Date,Temp,consumption,Month
209902,17.6078,21380196,2
209903,19.73047273,20355915,3
209904,24.94831818,17838080,4
209905,27.39078182,16659486,5
209906,29.91596364,15440977,6
209907,31.87995455,14493267,7
209908,31.01897273,14908728,8
209909,29.93864545,15430032,9
209910,23.76661818,18408301,10
209911,21.55368182,19476138,11
209912,19.41572727,20507793,12
