Date,Temp,consumption,Month
209902,17.19837273,21577762,2
209903,19.06307273,20677964,3
209904,24.71555455,17950398,4
209905,29.16288182,15804371,5
209906,31.35642727,14745891,6
209907,33.11964545,13895063,7
209908,33.14083636,13884837,8
209909,31.70473636,14577817,9
209910,27.28890909,16708644,10
209911,23.12862727,18716159,11
209912,19.81315455,20316017,12
